text,scrape_time,tweet_id,created_at,reply_count,quote_count,like_count,retweet_count,geo_full_name,geo_id,username,num_followers,search_keywords,search_neighbourhood,sentiment,score
"NEW YORK, NY - MAY 12: Leonard Lauder (Brother of Ronald Lauder, President of World Jewish Congress) and Victoria Beckham attend The Breast Cancer Research Foundation's 2017 Hot Pink Party at the Park Avenue Armory. https://t.co/97A9wehijP https://t.co/yeWQSCZPni Here is Victoria Beckham at a Vogue London party in 2009 where people like Tom Ford , an #Epstein neighbour, attended. Also there Peter Mandelson, and many others from that *cough*  crowdhttps://t.co/GdCv8AamTX https://t.co/LEj1ZND7tZ",2022-08-22 19:22:51.945129,1561694503400087554,2022-08-22 12:39:19+00:00,1,0,4,4,,,drandelson,733,"Victoria (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR solid outreach OR the victoria foundation OR victoria chamber OR community plan to end homelessness OR health care OR reaching home OR affordable OR drugs OR overdose OR tent) lang:en -is:retweet",Victoria,Neutral,0.3374866247177124
"INVITATION TO NIGERIA SOUTH AFRICA CHAMBER OF COMMERCE BREAKFAST MEETING - THURSDAY 25TH AUGUST 2022 AT FANTASIA HALL, EKO HOTELS, VICTORIA ISLAND, LAGOS https://t.co/sWgYx0DcQL",2022-08-22 19:22:51.945200,1561688516756733954,2022-08-22 12:15:31+00:00,0,0,0,0,,,nsaccnews,427,"Victoria (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR solid outreach OR the victoria foundation OR victoria chamber OR community plan to end homelessness OR health care OR reaching home OR affordable OR drugs OR overdose OR tent) lang:en -is:retweet",Victoria,Neutral,0.393016517162323
"Meet the group making homes affordable for their neighbours

➡️ A community group turned socially conscious ethical landlord has rejuvenated one suburb of Grimsby and made it into a community once again

✍️ @Victoria_Spratt https://t.co/ZClg8rciv2",2022-08-22 19:22:51.945221,1561683870461968385,2022-08-22 11:57:04+00:00,0,1,3,2,,,theipaper,133690,"Victoria (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR solid outreach OR the victoria foundation OR victoria chamber OR community plan to end homelessness OR health care OR reaching home OR affordable OR drugs OR overdose OR tent) lang:en -is:retweet",Victoria,Neutral,0.4140133261680603
"You can’t even get the right foundation for your complexion ,Aunty Victoria.Fix that first https://t.co/FZ4Hsjy8Uu https://t.co/Lwq1ZsBiRA I totally agree with you, that guy dey troll small small children wey he fit born on this very Obasanjo internet 🤷‍♀️ Nobel igwe needs to calm down and choose another hustle. Every year fa🙄 #BBNaija #BBNaijaS7 https://t.co/NmBwVmUpFH",2022-08-22 19:22:52.130116,1561673386081886209,2022-08-22 11:15:24+00:00,9,1,19,0,,,Nobsdaslushhkid,280649,"Victoria (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR solid outreach OR the victoria foundation OR victoria chamber OR community plan to end homelessness OR health care OR reaching home OR affordable OR drugs OR overdose OR tent) lang:en -is:retweet",Victoria,Positive,0.35475119948387146
SHOW 78: Listen again to our fabulous Studio Guests; Anwen Cooper - Get Fruitful Marketing @getfruitfulnow &amp; Victoria Galvin - Kent Invicta Chamber @InvictaChamber. Tips and advice for your #Kent #Business; https://t.co/uJN2LCmidT https://t.co/W61owQbUkW,2022-08-22 19:22:52.130168,1561669685401341961,2022-08-22 11:00:42+00:00,0,0,1,0,,,kent_biz,1202,"Victoria (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR solid outreach OR the victoria foundation OR victoria chamber OR community plan to end homelessness OR health care OR reaching home OR affordable OR drugs OR overdose OR tent) lang:en -is:retweet",Victoria,Neutral,0.428646981716156
"@Andrewthebest9 @DifficultNerd @techverbatim @VictoriaPolice @DanielAndrewsMP It’s clear that Andrews doesn’t care about u, your family, your kids, your business, your job, your health. As health minister he screwed Victoria. I’m not keen on Matthew Guy but evidence is Andrews has sold Victoria to China.I may fk up but until I die I fight for my grandkids",2022-08-22 19:22:52.130196,1561669422611578880,2022-08-22 10:59:39+00:00,1,0,0,0,,,Corie_Brat,670,"Victoria (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR solid outreach OR the victoria foundation OR victoria chamber OR community plan to end homelessness OR health care OR reaching home OR affordable OR drugs OR overdose OR tent) lang:en -is:retweet",Victoria,Positive,0.3711113929748535
"@josephtiman @MENnewsdesk 2/ It's called Victoria North, and will see 15,000 homes built (some flats, some houses, some will be affordable) from Angel Meadow up to Collyhurst.

There are also plans for a new tram stop, primary school, and GP surgery",2022-08-22 19:22:52.130227,1561668130543386626,2022-08-22 10:54:31+00:00,1,0,0,0,,,EthanDaviesMEN,1774,"Victoria (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR solid outreach OR the victoria foundation OR victoria chamber OR community plan to end homelessness OR health care OR reaching home OR affordable OR drugs OR overdose OR tent) lang:en -is:retweet",Victoria,Neutral,0.4006699025630951
"I'd say that Vancouver is cleaning up its homeless problem. But Vancouver made their homeless problem Victoria's problem. Like Victoria doesn't have its own homeless problem. So when Victoria finally cleans its own tent city, I guess Victoria can move them back to Saskatoon.",2022-08-22 19:22:52.130255,1561666184335962113,2022-08-22 10:46:47+00:00,0,0,0,0,,,Mirek_Kotis1975,38,"Victoria (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR solid outreach OR the victoria foundation OR victoria chamber OR community plan to end homelessness OR health care OR reaching home OR affordable OR drugs OR overdose OR tent) lang:en -is:retweet",Victoria,Positive,0.33841946721076965
"@aussiess1974 @Camronhenrybol @dehiggs5 @DanielAndrewsMP @AmbulanceVic And South Australia … unlike Victoria it appears theirs aren’t heated 🥲🥲🥲
https://t.co/ARjeYbJ3tL",2022-08-22 19:22:52.130285,1561658595829497856,2022-08-22 10:16:38+00:00,1,0,0,0,,,JennyPickles1,308,"Victoria (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR solid outreach OR the victoria foundation OR victoria chamber OR community plan to end homelessness OR health care OR reaching home OR affordable OR drugs OR overdose OR tent) lang:en -is:retweet",Victoria,Positive,0.3376701772212982
"Meet our FACE OF THE WEEK🎭
Victoria Umebeh, a public health enthusiast, currently serving as the LO, Technical Office on Infectious and Communicable Diseases, and Secretary, Medical Women Association JUMSA.

She founded CircleTeen Foundation, 
/2",2022-08-22 19:22:52.130316,1561650764010987523,2022-08-22 09:45:30+00:00,1,0,1,0,,,the_circleteen,16,"Victoria (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR solid outreach OR the victoria foundation OR victoria chamber OR community plan to end homelessness OR health care OR reaching home OR affordable OR drugs OR overdose OR tent) lang:en -is:retweet",Victoria,Neutral,0.3840586245059967
"We were delighted to welcome Chief Executive of NHS Scotland and Director General for Health and Social Care, Caroline Lamb, to NHS Fife on Friday. https://t.co/Ku4RaJQKAa https://t.co/sK3ju4DJ06",2022-08-22 19:22:52.130345,1561649647331966978,2022-08-22 09:41:04+00:00,1,0,2,0,,,nhsfife,19364,"Victoria (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR solid outreach OR the victoria foundation OR victoria chamber OR community plan to end homelessness OR health care OR reaching home OR affordable OR drugs OR overdose OR tent) lang:en -is:retweet",Victoria,Neutral,0.40464717149734497
"The Nigerian-Indonesian Chamber of Commerce and Industry's press conference held on the 17th of August 2022, at the Lagos Intercontinental Hotel in Victoria Island was a huge success thanks to our highly esteemed stakeholders and members of the press
#reawakeningglobalcommerce https://t.co/PcCGKf5vmr",2022-08-22 19:22:52.130374,1561646093590462465,2022-08-22 09:26:57+00:00,0,0,0,0,,,niccinigeria,146,"Victoria (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR solid outreach OR the victoria foundation OR victoria chamber OR community plan to end homelessness OR health care OR reaching home OR affordable OR drugs OR overdose OR tent) lang:en -is:retweet",Victoria,Neutral,0.42269599437713623
"Daniel Andrews declares newly appointed Mary-Anne Thomas is Victoria's best ever health minister.

No wonder, she lovingly whitewashes Victoria's health crisis by declaring tents erected at Box Hill Hospital provide appropriate care.

#springst #vicvotes
https://t.co/7lUuPJYmeK",2022-08-22 19:22:52.130433,1561633851554041856,2022-08-22 08:38:18+00:00,3,2,7,4,,,netz_melb,1789,"Victoria (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR solid outreach OR the victoria foundation OR victoria chamber OR community plan to end homelessness OR health care OR reaching home OR affordable OR drugs OR overdose OR tent) lang:en -is:retweet",Victoria,Neutral,0.37098947167396545
"@abcnews Another Loop: Albanese to deflect to Morrison and go on holiday again, they unexpectedly found drugs in Victoria and a show is on TV.",2022-08-22 19:22:52.130463,1561632533892288514,2022-08-22 08:33:04+00:00,0,0,3,0,,,weredoomedagain,84,"Victoria (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR solid outreach OR the victoria foundation OR victoria chamber OR community plan to end homelessness OR health care OR reaching home OR affordable OR drugs OR overdose OR tent) lang:en -is:retweet",Victoria,Positive,0.37359434366226196
"@3AW693 so screwd is Victoria. They move to ban smoking tobacco (which is legal) in the cbd, while looking to build safe injecting rooms for drugs (illegal). It would be funny if it wasn't so sad #youmustbejoking",2022-08-22 19:22:52.130491,1561614699405647873,2022-08-22 07:22:12+00:00,1,0,2,0,,,MarkODo05302642,7,"Victoria (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR solid outreach OR the victoria foundation OR victoria chamber OR community plan to end homelessness OR health care OR reaching home OR affordable OR drugs OR overdose OR tent) lang:en -is:retweet",Victoria,Positive,0.3678886890411377
"OTD 1922: death of Sir Thomas Brock, sculptor.
Son of a painter &amp; decorator. 
Most famous work: Victoria Memorial in front of Buckingham Palace. 
Black Prince commissioned by T.W. Harding as a focal point for new City Square. 
Came by sea &amp; canal from Belgian bronze foundry. https://t.co/Rd0IFiM12E",2022-08-22 19:22:52.130507,1561602237490667520,2022-08-22 06:32:41+00:00,1,0,9,1,,,LeedsTours,2598,"Victoria (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR solid outreach OR the victoria foundation OR victoria chamber OR community plan to end homelessness OR health care OR reaching home OR affordable OR drugs OR overdose OR tent) lang:en -is:retweet",Victoria,Neutral,0.3478899300098419
"INVITATION TO NIGERIA SOUTH AFRICA CHAMBER OF COMMERCE BREAKFAST MEETING - THURSDAY 25TH AUGUST 2022 AT FANTASIA HALL, EKO HOTELS, VICTORIA ISLAND, LAGOS https://t.co/OMt5iWmGX8",2022-08-22 19:22:52.130524,1561600292503928832,2022-08-22 06:24:57+00:00,0,0,1,2,,,ChrisMc75762251,35,"Victoria (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR solid outreach OR the victoria foundation OR victoria chamber OR community plan to end homelessness OR health care OR reaching home OR affordable OR drugs OR overdose OR tent) lang:en -is:retweet",Victoria,Neutral,0.39421820640563965
"INVITATION TO NIGERIA SOUTH AFRICA CHAMBER OF COMMERCE BREAKFAST MEETING - THURSDAY 25TH AUGUST 2022 AT FANTASIA HALL, EKO HOTELS, VICTORIA ISLAND, LAGOS https://t.co/BlwnLw26YB",2022-08-22 19:22:52.130544,1561599540838518784,2022-08-22 06:21:58+00:00,0,0,0,0,,,CryptoShifuu,631,"Victoria (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR solid outreach OR the victoria foundation OR victoria chamber OR community plan to end homelessness OR health care OR reaching home OR affordable OR drugs OR overdose OR tent) lang:en -is:retweet",Victoria,Neutral,0.3954225182533264
