Assigned To,Relevant to Victoria,Relevant to Homelessness,text,scrape_time,tweet_id,created_at,reply_count,quote_count,like_count,retweet_count,geo_full_name,geo_id,username,user_location,num_followers,search_keywords,search_neighbourhood
Shreya,Yes,Yes,@Adam_Stirling I just saw this post from a cafe in Nanaimo. Begging for housing for their employee so he can stay at work - in Nanaimo… this is not solely a Victoria issue. It’s all over the country. MMH doesn’t address the root of the problem https://t.co/1hczmBrhDQ,2022-12-29 16:49:36,1608499662297923591,2022-12-29 16:26:18+00:00,0,0,4,0,,,thedjdreidel,,39,"Victoria (anawin companion society OR safer victoria OR vtag OR mental health recovery partners, south island OR vancouver island mental health society OR greater victoria acting together OR the mustard seed OR yyj tenants union OR pacifica housing OR solid outreach OR housing OR camper) lang:en -is:retweet",Victoria
Shreya,Yes,Yes,"@Adam_Stirling One problem is the suburbs don't want to support Victoria's infrastructure, so Victoria has to continually expand its tax base. If we were amalgamated, however, there would be less need for housing in downtown.",2022-12-29 16:49:36,1608494007415631877,2022-12-29 16:03:50+00:00,1,0,1,0,,,vic_hound,,9,"Victoria (anawin companion society OR safer victoria OR vtag OR mental health recovery partners, south island OR vancouver island mental health society OR greater victoria acting together OR the mustard seed OR yyj tenants union OR pacifica housing OR solid outreach OR housing OR camper) lang:en -is:retweet",Victoria
Shreya,No,No,"Victoria DeLuce brings her capital markets and rates expertise to originators to help interpret where the market is going to go in 2023.

🎧 Apple: https://t.co/cJhLkh1HrB
🎧 Spotify: https://t.co/sJR1nqGikR https://t.co/WR164VnaqK December 29, 2022 at 07:08AM",2022-12-29 16:49:36,1608493565440557057,2022-12-29 16:02:05+00:00,0,0,0,0,,,PahrumpNevada,"Pahrump, NV",2778,"Victoria (anawin companion society OR safer victoria OR vtag OR mental health recovery partners, south island OR vancouver island mental health society OR greater victoria acting together OR the mustard seed OR yyj tenants union OR pacifica housing OR solid outreach OR housing OR camper) lang:en -is:retweet",Victoria
Shreya,No,No,"Victoria DeLuce brings her capital markets and rates expertise to originators to help interpret where the market is going to go in 2023.

🎧 Apple: https://t.co/ZHxhIMXCdV
🎧 Spotify: https://t.co/UthD6ckVWc https://t.co/IpuSlq7xtH",2022-12-29 16:49:36,1608480196297891842,2022-12-29 15:08:57+00:00,0,0,0,0,,,HousingWire,United States,121372,"Victoria (anawin companion society OR safer victoria OR vtag OR mental health recovery partners, south island OR vancouver island mental health society OR greater victoria acting together OR the mustard seed OR yyj tenants union OR pacifica housing OR solid outreach OR housing OR camper) lang:en -is:retweet",Victoria
Shreya,No,No,"Melbourne’s roads are getting safer – unless you’re a pedestrian

“Those killed while walking are likely to be older: people aged over 70 accounted for 227 of the 646 deaths in Melbourne since 2002.”
 https://t.co/6MdFHD4jXR",2022-12-29 16:49:36,1608408750939078658,2022-12-29 10:25:03+00:00,1,0,5,3,,,MyaCubitt,Melbourne,3023,"Victoria (anawin companion society OR safer victoria OR vtag OR mental health recovery partners, south island OR vancouver island mental health society OR greater victoria acting together OR the mustard seed OR yyj tenants union OR pacifica housing OR solid outreach OR housing OR camper) lang:en -is:retweet",Victoria
Shreya,No,No,"Such an important story by @pwhatch. Hope you had a chance to read @JacintaAllanMP, if your government did more to increase the number of 30kmh zones, you would be rightly congratulated and have a legacy to be proud of. https://t.co/e6uLjEEQUt",2022-12-29 16:49:36,1608299849664929792,2022-12-29 03:12:19+00:00,5,2,41,9,,,erinwatsonlynn,"Melbourne, Victoria",7137,"Victoria (anawin companion society OR safer victoria OR vtag OR mental health recovery partners, south island OR vancouver island mental health society OR greater victoria acting together OR the mustard seed OR yyj tenants union OR pacifica housing OR solid outreach OR housing OR camper) lang:en -is:retweet",Victoria
Shreya,No,No,".@cityofmelbourne / @VicGovAu  needs to enforce speed limits about CBD schools where there are SO many kids walking. 40 zone isn't cutting it. Always people speeding through. Shouldn't take an accident for something to happen.

https://t.co/DUN7kk6LnS",2022-12-29 16:49:36,1608283733064548354,2022-12-29 02:08:17+00:00,0,0,1,0,,,theage,"Melbourne, Australia",954195,"Victoria (anawin companion society OR safer victoria OR vtag OR mental health recovery partners, south island OR vancouver island mental health society OR greater victoria acting together OR the mustard seed OR yyj tenants union OR pacifica housing OR solid outreach OR housing OR camper) lang:en -is:retweet",Victoria
Shreya,,,"Melbourne has become far safer for motorists over the past two decades, but pedestrian deaths have remained stubbornly high – the 33 killed this year is the highest number since 2011. https://t.co/xRB9k1jUeO",2022-12-29 16:49:36,1608254183873945601,2022-12-29 00:10:52+00:00,0,4,8,5,,,locksmith_1998,"Melbourne, Victoria",8,"Victoria (anawin companion society OR safer victoria OR vtag OR mental health recovery partners, south island OR vancouver island mental health society OR greater victoria acting together OR the mustard seed OR yyj tenants union OR pacifica housing OR solid outreach OR housing OR camper) lang:en -is:retweet",Victoria
Shreya,,,Car brained road safety expert bemoans “intoxicated” and “distracted” pedestrians. Driver behaviour and street design are non-factors apparently.  https://t.co/LvMCC4xmuF,2022-12-29 16:49:36,1608251637990322176,2022-12-29 00:00:45+00:00,0,0,0,0,,,iceblueaccent,Canada,2423,"Victoria (anawin companion society OR safer victoria OR vtag OR mental health recovery partners, south island OR vancouver island mental health society OR greater victoria acting together OR the mustard seed OR yyj tenants union OR pacifica housing OR solid outreach OR housing OR camper) lang:en -is:retweet",Victoria
Shreya,,,‘Unnecessary tragedy’: Melbourne’s roads are getting safer – unless you’re a pedestrian - Sydney Morning Herald: https://t.co/PcDlBXSO9P #Melbourne #Transit #PTV,2022-12-29 16:49:36,1608243300703633410,2022-12-28 23:27:37+00:00,0,0,0,0,,,royjdoug,"Vancouver, British Columbia",204,"Victoria (anawin companion society OR safer victoria OR vtag OR mental health recovery partners, south island OR vancouver island mental health society OR greater victoria acting together OR the mustard seed OR yyj tenants union OR pacifica housing OR solid outreach OR housing OR camper) lang:en -is:retweet",Victoria
Shreya,,,"@marissenmark If the people who consider VICTORIA “crowded” decide elections, we will never solve the housing crisis. 

It’s as simple as that.",2022-12-29 16:49:36,1608238941458821122,2022-12-28 23:10:17+00:00,0,0,1,0,,,victoria_yyj,"Victoria, British Columbia",4307,"Victoria (anawin companion society OR safer victoria OR vtag OR mental health recovery partners, south island OR vancouver island mental health society OR greater victoria acting together OR the mustard seed OR yyj tenants union OR pacifica housing OR solid outreach OR housing OR camper) lang:en -is:retweet",Victoria
Shreya,,,The latest The Victoria Real Estate Daily! https://t.co/SsNjZmUQa2 #housing #realestate,2022-12-29 16:49:36,1608224007119147008,2022-12-28 22:10:57+00:00,0,0,0,0,,,vbrayshaw2,Yorkshire and The Humber,199,"Victoria (anawin companion society OR safer victoria OR vtag OR mental health recovery partners, south island OR vancouver island mental health society OR greater victoria acting together OR the mustard seed OR yyj tenants union OR pacifica housing OR solid outreach OR housing OR camper) lang:en -is:retweet",Victoria
Shreya,,,"@timescolonist 2/2
Victoria is most beautiful + best weather. It will continue to attract people from all over Canada/world until it becomes unliveable. No matter how much cheap housing it will never meet the demand until  quality of life is so impacted that people no longer want to live here.",2022-12-29 16:49:36,1608202634875506689,2022-12-28 20:46:01+00:00,1,0,7,0,,,KittySurprise1,yyj 3 generations deep,213,"Victoria (anawin companion society OR safer victoria OR vtag OR mental health recovery partners, south island OR vancouver island mental health society OR greater victoria acting together OR the mustard seed OR yyj tenants union OR pacifica housing OR solid outreach OR housing OR camper) lang:en -is:retweet",Victoria
Shreya,,,"@Glinner @Cr0mw3II @VictoriaCoren Why are you saying 'she' when Victoria directly addressed you? It seems you are only able to speak directly to those whose views exactly align with yours. 
Dehumanising random people on a quiz show is not protecting women or making it safer for gay people.
Its just rude.",2022-12-29 16:49:36,1608181189394718720,2022-12-28 19:20:48+00:00,0,0,1,0,,,keddieff,,2424,"Victoria (anawin companion society OR safer victoria OR vtag OR mental health recovery partners, south island OR vancouver island mental health society OR greater victoria acting together OR the mustard seed OR yyj tenants union OR pacifica housing OR solid outreach OR housing OR camper) lang:en -is:retweet",Victoria
Shreya,,,@Pablohanson Yea this is so out of touch. I’m very lucky to have been able to buy a home in a small town in the East Kootenay’s but I assure you there’s a housing crisis here as well. It’s not localized to destinations like Victoria anymore,2022-12-29 16:49:36,1608176683995262977,2022-12-28 19:02:54+00:00,1,0,0,0,,,Dannygrayfox,"Victoria, BC",337,"Victoria (anawin companion society OR safer victoria OR vtag OR mental health recovery partners, south island OR vancouver island mental health society OR greater victoria acting together OR the mustard seed OR yyj tenants union OR pacifica housing OR solid outreach OR housing OR camper) lang:en -is:retweet",Victoria
Shreya,,,"@timescolonist Now do an article on how many skilled workers &amp; young professionals (esp tech &amp; much-needed doctors) have passed up jobs in Victoria because that ""missing middle"" housing was...well...missing.",2022-12-29 16:49:36,1608171809815527424,2022-12-28 18:43:32+00:00,1,0,49,3,,,AyenogunKayode,,649,"Victoria (anawin companion society OR safer victoria OR vtag OR mental health recovery partners, south island OR vancouver island mental health society OR greater victoria acting together OR the mustard seed OR yyj tenants union OR pacifica housing OR solid outreach OR housing OR camper) lang:en -is:retweet",Victoria
Shreya,,,‘Unnecessary tragedy’: Melbourne’s roads are getting safer – unless you’re a pedestrian - The Age: https://t.co/PcDlBXSO9P #Melbourne #Transit #PTV,2022-12-29 16:49:36,1608167845363425281,2022-12-28 18:27:47+00:00,0,0,0,0,,,PantoPolitics22,,536,"Victoria (anawin companion society OR safer victoria OR vtag OR mental health recovery partners, south island OR vancouver island mental health society OR greater victoria acting together OR the mustard seed OR yyj tenants union OR pacifica housing OR solid outreach OR housing OR camper) lang:en -is:retweet",Victoria
Shreya,,,"@DanielMcmorrow @memzbaron @perayahmet @HaringHell @BaldevM3 @HELLTNS1 @TheAngryCarer @DifficultParent Victoria Climbie.before Baby Peter . Yes too many children failed. Then there the over reaction too. 

What else is going on in adults,housing? It's all so despairing. We need Cllrs willing, able to properly scrutinise ,hold officers to account. Not the same ,same...",2022-12-29 16:49:36,1608123829791952898,2022-12-28 15:32:53+00:00,1,0,0,0,,,Goosefr1end,,19,"Victoria (anawin companion society OR safer victoria OR vtag OR mental health recovery partners, south island OR vancouver island mental health society OR greater victoria acting together OR the mustard seed OR yyj tenants union OR pacifica housing OR solid outreach OR housing OR camper) lang:en -is:retweet",Victoria
